DocId*,DistributorSynchid*,PostingDate*,Narration,Amount,crAmount,DrAmount,CompanyCode,Entry No_
SG-ST-18-01940,C0001300,04/05/2018,Invoice SG-ST-18-01948,234202.64,0,234202.64,,2081868
SG-ST-18-01941,C0001300,04/05/2018,Invoice SG-ST-18-01949,41388.52,0,41388.52,,2081874
SG-SE-18-00473,C0014610,04/05/2018,Invoice SG-SE-18-00476,18960,0,18960,,2081892
SG-ST-18-01942,C0002760,04/05/2018,Invoice SG-ST-18-01952,623573.61,0,623573.61,,2081900
SG-ST-18-01943,C0002760,04/05/2018,Invoice SG-ST-18-01953,20108.66,0,20108.66,,2081905
SG-ST-18-01944,C0009720,04/05/2018,Invoice SG-ST-18-01954,26533.58,0,26533.58,,2081909
SG-SE-18-00474,C0001140,04/05/2018,Invoice SG-SE-18-00477,9480,0,9480,,2081911
SG-ST-18-01945,C0011980,04/05/2018,Invoice SG-ST-18-01955,10873.85,0,10873.85,,2081932
SG-ST-18-01946,C0011980,04/05/2018,Invoice SG-ST-18-01956,124240.62,0,124240.62,,2081936
SG-SE-18-00475,C0002310,04/05/2018,Invoice SG-SE-18-00478,20968,0,20968,,2081939
SG-ST-18-01947,C0009430,04/05/2018,Invoice SG-ST-18-01957,80264.26,0,80264.26,,2081948
SG-ST-18-01948,C0009430,04/05/2018,Invoice SG-ST-18-01958,3421.87,0,3421.87,,2081954
SG-SE-18-00476,C0001970,04/05/2018,Invoice SG-SE-18-00479,7956,0,7956,,2081956
SG-ST-18-01949,C0016330,04/05/2018,Invoice SG-ST-18-01959,60178.9,0,60178.9,,2081966
SG-ST-18-01950,C0016330,04/05/2018,Invoice SG-ST-18-01960,21673.6,0,21673.6,,2081972
SG-ST-18-01951,C0016990,04/05/2018,Invoice SG-ST-18-01962,3797.91,0,3797.91,,2081985
SG-ST-18-01952,C0016990,04/05/2018,Invoice SG-ST-18-01961,72692.63,0,72692.63,,2081990
SG-ST-18-01953,C0014840,04/05/2018,Invoice SG-ST-18-01963,330648.36,0,330648.36,,2082002
SG-ST-18-01954,C0014840,04/05/2018,Invoice SG-ST-18-01964,69563.39,0,69563.39,,2082012
SG-ST-18-01955,C0015480,04/05/2018,Invoice SG-ST-18-01966,13730.07,0,13730.07,,2082025
SG-ST-18-01956,C0000840,04/05/2018,Invoice SG-ST-18-01950,162418.02,0,162418.02,,2082032
SG-ST-18-01957,C0015480,04/05/2018,Invoice SG-ST-18-01965,132690.56,0,132690.56,,2082036
SG-ST-18-01958,C0000840,04/05/2018,Invoice SG-ST-18-01951,1554335.12,0,1554335.12,,2082040
SG-ST-18-01959,C0013320,04/05/2018,Invoice SG-ST-18-01967,78387.62,0,78387.62,,2082044
SG-ST-18-01960,C0013320,04/05/2018,Invoice SG-ST-18-01968,810.66,0,810.66,,2082048
SG-ST-18-01961,C0011740,04/05/2018,Invoice SG-ST-18-01971,59881.97,0,59881.97,,2082080
SG-ST-18-01963,C0011740,04/05/2018,Invoice SG-ST-18-01972,15608.66,0,15608.66,,2082085
SG-ST-18-01965,C0014520,04/05/2018,Invoice SG-ST-18-01973,112009.33,0,112009.33,,2082099
SG-ST-18-01966,C0015600,04/05/2018,Invoice SG-ST-18-01977,21720.84,0,21720.84,,2082109
SG-ST-18-01967,C0015600,04/05/2018,Invoice SG-ST-18-01974,37412.74,0,37412.74,,2082114
SG-ST-18-01968,C0000390,04/05/2018,Invoice SG-ST-18-01975,9369.16,0,9369.16,,2082120
SG-ST-18-01969,C0000390,04/05/2018,Invoice SG-ST-18-01976,165383.28,0,165383.28,,2082125
SG-ST-18-01970,C0001890,04/05/2018,Invoice SG-ST-18-01978,182469.56,0,182469.56,,2082130
SG-ST-18-01971,C0001890,04/05/2018,Invoice SG-ST-18-01980,5531.91,0,5531.91,,2082139
SG-ST-18-01972,C0008150,04/05/2018,Invoice SG-ST-18-01979,1024667.99,0,1024667.99,,2082145
SG-ST-18-01973,C0015920,04/05/2018,Invoice SG-ST-18-01982,7704.4,0,7704.4,,2082150
SG-ST-18-01974,C0015920,04/05/2018,Invoice SG-ST-18-01983,29963.23,0,29963.23,,2082159
SG-ST-18-01975,C0001780,04/05/2018,Invoice SG-ST-18-01981,64747.03,0,64747.03,,2082168
SG-ST-18-01976,C0001780,04/05/2018,Invoice SG-ST-18-01984,1791.56,0,1791.56,,2082172
SG-ST-18-01977,C0016940,04/05/2018,Invoice SG-ST-18-01987,149657.47,0,149657.47,,2082193
SG-ST-18-01978,C0016940,04/05/2018,Invoice SG-ST-18-01988,5990.8,0,5990.8,,2082199
SG-ST-18-01979,C0014460,04/05/2018,Invoice SG-ST-18-01989,39717.31,0,39717.31,,2082210
SG-ST-18-01980,C0014460,04/05/2018,Invoice SG-ST-18-01990,7361.04,0,7361.04,,2082216
SG-ST-18-01981,C0015740,04/05/2018,Invoice SG-ST-18-01992,9790.84,0,9790.84,,2082221
SG-ST-18-01982,C0015740,04/05/2018,Invoice SG-ST-18-01991,7271.94,0,7271.94,,2082226
SG-ST-18-01983,C0013530,04/05/2018,Invoice SG-ST-18-01993,153268.6,0,153268.6,,2082235
SG-ST-18-01985,C0013530,04/05/2018,Invoice SG-ST-18-01994,8935.07,0,8935.07,,2082247
SG-ST-18-01987,C0000510,04/05/2018,Invoice SG-ST-18-01995,243794.13,0,243794.13,,2082299
SG-ST-18-01988,C0000510,04/05/2018,Invoice SG-ST-18-01996,5780.5,0,5780.5,,2082304
SG-ST-18-01989,C0017770,04/05/2018,Invoice SG-ST-18-01997,162346.43,0,162346.43,,2082325
SG-ST-18-01990,C0017770,04/05/2018,Invoice SG-ST-18-01998,16076.31,0,16076.31,,2082331
SG-SE-18-00477,C0001370,04/05/2018,Invoice SG-SE-18-00480,23700,0,23700,,2082333
SG-ST-18-01991,C0014180,04/05/2018,Invoice SG-ST-18-01999,15101.1,0,15101.1,,2082338
SG-SE-18-00478,C0001490,04/05/2018,Invoice SG-SE-18-00481,819,0,819,,2082341
SG-SE-18-00479,C0008340,04/05/2018,Invoice SG-SE-18-00482,9125.5,0,9125.5,,2082356
SG-SE-18-00480,C0009000,04/05/2018,Invoice SG-SE-18-00483,47110,0,47110,,2082367
SG-SE-18-00481,C0001250,04/05/2018,Invoice SG-SE-18-00484,1211,0,1211,,2082370
SG-SE-18-00482,C0000040,04/05/2018,Invoice SG-SE-18-00485,9263.5,0,9263.5,,2082411
SG-SE-18-00483,C0015260,04/05/2018,Invoice SG-SE-18-00486,4722,0,4722,,2082424
SG-ST-18-01992,C0015710,04/05/2018,Invoice SG-ST-18-02000,68593.61,0,68593.61,,2082429
SG-ST-18-01993,C0015710,04/05/2018,Invoice SG-ST-18-02001,15474.43,0,15474.43,,2082445
SG-SE-18-00484,C0015470,04/05/2018,Invoice SG-SE-18-00487,46022.4,0,46022.4,,2082451
SG-ST-18-01994,C0014490,04/05/2018,Invoice SG-ST-18-02004,171019.3,0,171019.3,,2082470
SG-ST-18-01995,C0014490,04/05/2018,Invoice SG-ST-18-02005,34570.58,0,34570.58,,2082475
SG-ST-18-01996,C0017500,04/05/2018,Invoice SG-ST-18-02002,63380.49,0,63380.49,,2082482
SG-ST-18-01997,C0017500,04/05/2018,Invoice SG-ST-18-02003,618525.83,0,618525.83,,2082486
SG-ST-18-01998,C0002700,04/05/2018,Invoice SG-ST-18-02006,65183.81,0,65183.81,,2082491
SG-ST-18-01999,C0002700,04/05/2018,Invoice SG-ST-18-02007,27882.57,0,27882.57,,2082497
SG-ST-18-02000,C0016580,04/05/2018,Invoice SG-ST-18-02008,111666.7,0,111666.7,,2082506
SG-ST-18-02001,C0016580,04/05/2018,Invoice SG-ST-18-02009,38249.75,0,38249.75,,2082516
SG-ST-18-02002,C0017780,04/05/2018,Invoice SG-ST-18-02010,79052.89,0,79052.89,,2082635
SG-ST-18-02003,C0017780,04/05/2018,Invoice SG-ST-18-02011,31772.12,0,31772.12,,2082640
SG-ST-18-02004,C0016710,04/05/2018,Invoice SG-ST-18-02012,66436.06,0,66436.06,,2082645
SG-ST-18-02005,C0016710,04/05/2018,Invoice SG-ST-18-02013,14933.8,0,14933.8,,2082651
SG-ST-18-02006,C0000820,04/05/2018,Invoice SG-ST-18-01931,83831.54,0,83831.54,,2082657
SG-ST-18-02007,C0000820,04/05/2018,Invoice SG-ST-18-02014,10553.93,0,10553.93,,2082662
SG-ST-18-02008,C0015470,04/05/2018,Invoice SG-ST-18-02015,1443046.4,0,1443046.4,,2082674
SG-ST-18-02009,C0015470,04/05/2018,Invoice SG-ST-18-02016,241766.49,0,241766.49,,2082681
SG-ST-18-02010,C0013690,04/05/2018,Invoice SG-ST-18-02017,1981859.04,0,1981859.04,,2082684
SG-ST-18-02011,C0002120,04/05/2018,Invoice SG-ST-18-01623,30592.55,0,30592.55,,2082689
SG-ST-18-02012,C0002120,04/05/2018,Invoice SG-ST-18-02018,1498090.64,0,1498090.64,,2082694
SG-ST-18-02013,C0002160,04/05/2018,Invoice SG-ST-18-02019,64317.9,0,64317.9,,2082701
SG-ST-18-02014,C0002160,04/05/2018,Invoice SG-ST-18-02020,1236329.05,0,1236329.05,,2082705
SG-ST-18-02015,C0013850,05/05/2018,Invoice SG-ST-18-02022,108259.24,0,108259.24,,2082819
SG-ST-18-02016,C0015260,05/05/2018,Invoice SG-ST-18-02023,136062.29,0,136062.29,,2082828
SG-ST-18-02018,C0015260,05/05/2018,Invoice SG-ST-18-02024,5740.79,0,5740.79,,2082837
SG-ST-18-02019,C0016630,05/05/2018,Invoice SG-ST-18-02025,236160.56,0,236160.56,,2082842
SG-ST-18-02020,C0016630,05/05/2018,Invoice SG-ST-18-02026,4960.1,0,4960.1,,2082852
SG-ST-18-02021,C0000550,05/05/2018,Invoice SG-ST-18-02028,18850.46,0,18850.46,,2082858
SG-ST-18-02022,C0000550,05/05/2018,Invoice SG-ST-18-02027,1990.6,0,1990.6,,2082863
WG-ST-18-0141,C0000340,05/05/2018,Invoice WG-ST-18-0141,97595.5,0,97595.5,,2082870
WG-ST-18-0142,C0000100,05/05/2018,Invoice WG-ST-18-0142,97467.5,0,97467.5,,2082879
WG-ST-18-0143,C0000290,05/05/2018,Invoice WG-ST-18-0143,147656.26,0,147656.26,,2082883
WG-ST-18-0144,C0015930,05/05/2018,Invoice WG-ST-18-0144,47438.76,0,47438.76,,2082888
WG-ST-18-0145,C0015700,05/05/2018,Invoice WG-ST-18-0145,97605.5,0,97605.5,,2082895
WG-ST-18-0146,C0002610,05/05/2018,Invoice WG-ST-18-0146,481187.5,0,481187.5,,2082900
SG-ST-18-02023,C0002000,05/05/2018,Invoice SG-ST-18-02029,305672.38,0,305672.38,,2082905
SG-ST-18-02024,C0002000,05/05/2018,Invoice SG-ST-18-02030,5826.4,0,5826.4,,2082910
WG-ST-18-0147,C0000880,05/05/2018,Invoice WG-ST-18-0147,479687.5,0,479687.5,,2082919
SG-ST-18-02025,C0015070,05/05/2018,Invoice SG-ST-18-02032,41649.26,0,41649.26,,2082924
SG-ST-18-02027,C0000040,05/05/2018,Invoice SG-ST-18-02034,135959.04,0,135959.04,,2082938
SG-ST-18-02028,C0000040,05/05/2018,Invoice SG-ST-18-02035,51293.18,0,51293.18,,2082944
SG-ST-18-02029,C0001250,05/05/2018,Invoice SG-ST-18-02036,4369.4,0,4369.4,,2082953
SG-ST-18-02030,C0001250,05/05/2018,Invoice SG-ST-18-02037,1026.2,0,1026.2,,2082958
SG-ST-18-02031,C0009000,05/05/2018,Invoice SG-ST-18-02038,267556.26,0,267556.26,,2082975
SG-ST-18-02032,C0009000,05/05/2018,Invoice SG-ST-18-02039,22423.38,0,22423.38,,2082980
SG-ST-18-02033,C0009790,05/05/2018,Invoice SG-ST-18-02041,8857.76,0,8857.76,,2082987
SG-ST-18-02034,C0008340,05/05/2018,Invoice SG-ST-18-02040,264389.09,0,264389.09,,2082992
SG-ST-18-02035,C0009790,05/05/2018,Invoice SG-ST-18-02043,44956.63,0,44956.63,,2082997
SG-ST-18-02036,C0015360,05/05/2018,Invoice SG-ST-18-02042,125203.28,0,125203.28,,2083023
SG-ST-18-02037,C0001490,05/05/2018,Invoice SG-ST-18-02044,340080.96,0,340080.96,,2083040
SG-ST-18-02038,C0001490,05/05/2018,Invoice SG-ST-18-02045,41649.46,0,41649.46,,2083047
SG-ST-18-02039,C0011110,05/05/2018,Invoice SG-ST-18-02046,286066.1,0,286066.1,,2083063
SG-ST-18-02040,C0001200,05/05/2018,Invoice SG-ST-18-02047,160608.26,0,160608.26,,2083072
SG-ST-18-02041,C0008650,05/05/2018,Invoice SG-ST-18-02048,119068.54,0,119068.54,,2083089
SG-ST-18-02042,C0008650,05/05/2018,Invoice SG-ST-18-02049,32529.61,0,32529.61,,2083096
SG-ST-18-02043,C0002310,05/05/2018,Invoice SG-ST-18-02051,1047212.59,0,1047212.59,,2083146
SG-ST-18-02044,C0012240,05/05/2018,Invoice SG-ST-18-02052,116553.08,0,116553.08,,2083151
SG-ST-18-02045,C0002310,05/05/2018,Invoice SG-ST-18-02054,24096.9,0,24096.9,,2083156
SG-ST-18-02046,C0012240,05/05/2018,Invoice SG-ST-18-02053,15697.43,0,15697.43,,2083162
SG-ST-18-02047,C0017650,05/05/2018,Invoice SG-ST-18-02057,9211.37,0,9211.37,,2083167
SG-ST-18-02048,C0017650,05/05/2018,Invoice SG-ST-18-02058,8537.98,0,8537.98,,2083173
SG-ST-18-02049,C0016340,05/05/2018,Invoice SG-ST-18-02059,117266.76,0,117266.76,,2083182
SG-ST-18-02050,C0010860,05/05/2018,Invoice SG-ST-18-02055,22191.91,0,22191.91,,2083188
SG-ST-18-02051,C0008190,05/05/2018,Invoice SG-ST-18-02060,66340.81,0,66340.81,,2083193
SG-ST-18-02053,C0008190,05/05/2018,Invoice SG-ST-18-02061,1057.2,0,1057.2,,2083198
SG-ST-18-02052,C0010860,05/05/2018,Invoice SG-ST-18-02056,713362.82,0,713362.82,,2083203
SG-ST-18-02054,C0013090,05/05/2018,Invoice SG-ST-18-02033,366049.15,0,366049.15,,2083212
SG-ST-18-02055,C0013090,05/05/2018,Invoice SG-ST-18-02050,25138.64,0,25138.64,,2083218
SG-ST-18-02056,C0013670,05/05/2018,Invoice SG-ST-18-02062,230615.46,0,230615.46,,2083231
SG-ST-18-02057,C0001970,05/05/2018,Invoice SG-ST-18-02064,136063.23,0,136063.23,,2083310
SG-ST-18-02058,C0001970,05/05/2018,Invoice SG-ST-18-02066,16467.18,0,16467.18,,2083317
SG-ST-18-02059,C0010910,05/05/2018,Invoice SG-ST-18-02070,96885.35,0,96885.35,,2083333
SG-ST-18-02061,C0016790,05/05/2018,Invoice SG-ST-18-02071,81623.78,0,81623.78,,2083342
SG-ST-18-02060,C0008020,05/05/2018,Invoice SG-ST-18-02063,471121.53,0,471121.53,,2083347
SG-ST-18-02062,C0016790,05/05/2018,Invoice SG-ST-18-02072,11822.12,0,11822.12,,2083353
SG-ST-18-02063,C0015610,05/05/2018,Invoice SG-ST-18-02073,185227.51,0,185227.51,,2083369
SG-ST-18-02064,C0008640,05/05/2018,Invoice SG-ST-18-02074,131305.55,0,131305.55,,2083378
SG-ST-18-02065,C0008020,05/05/2018,Invoice SG-ST-18-02068,132095.65,0,132095.65,,2083386
BRV-MAY18-0239,C0001220,03/05/2018,MAA SANKATA TRADING COMPANY,-198000,198000,0,,2083388
BRV-MAY18-0240,C0003880,03/05/2018,MANOJ TRADERS,-290000,290000,0,,2083390
BRV-MAY18-0241,C0002610,03/05/2018,STAR ENTERPRISES,-965000,965000,0,,2083392
BRV-MAY18-0242,C0011610,04/05/2018,SHARTHAK TRADERS,-400000,400000,0,,2083394
BRV-MAY18-0243,C0013610,04/05/2018,LAXMI NARAIN OM PRAKASH,-750000,750000,0,,2083396
BRV-MAY18-0244,C0002610,04/05/2018,STAR ENTERPRISES,-985000,985000,0,,2083398
BRV-MAY18-0245,C0013580,04/05/2018,MAHAK TRADERS,-200000,200000,0,,2083400
BRV-MAY18-0246,C0000100,04/05/2018,AGARWAL TRADERS,-600000,600000,0,,2083402
BRV-MAY18-0251,C0013280,04/05/2018,SHREE BISNU TRADERS,-500000,500000,0,,2083412
BRV-MAY18-0252,C0002450,04/05/2018,SHYAM TRADERS,-1725000,1725000,0,,2083414
BRV-MAY18-0253,C0014580,04/05/2018,SHUKLA AGENCIES,-150000,150000,0,,2083416
BRV-MAY18-0254,C0002610,04/05/2018,STAR ENTERPRISES,-965000,965000,0,,2083418
BRV-MAY18-0255,C0000780,04/05/2018,GULAB CHANDRA CHOTELAL,-300000,300000,0,,2083420
BRV-MAY18-0256,C0000090,04/05/2018,AGARWAL KRISHI STORE,-1000000,1000000,0,,2083422
BRV-MAY18-0257,C0000030,04/05/2018,ABDUL KADIR ABDUL ALIM,-300000,300000,0,,2083424
BRV-MAY18-0258,C0008890,04/05/2018,KANHA AGENCIES,-300000,300000,0,,2083426
BRV-MAY18-0259,C0013690,04/05/2018,MANNU ENTERPRISES,-200000,200000,0,,2083428
BRV-MAY18-0260,C0000120,04/05/2018,AGARWAL TRADERS,-260000,260000,0,,2083430
BRV-MAY18-0261,G0000510,04/05/2018,J.B.TRADING COMPANY,-200000,200000,0,,2083432
BRV-MAY18-0262,C0016890,04/05/2018,S.R.TRADERS,-250000,250000,0,,2083434
BRV-MAY18-0263,C0015020,04/05/2018,k.m.chokhani,-100000,100000,0,,2083436
BRV-MAY18-0264,G0000810,04/05/2018,A.G.ASSOCIATES ,-95000,95000,0,,2083438
SG-ST-18-02066,C0000270,05/05/2018,Invoice SG-ST-18-02075,138933.33,0,138933.33,,2083445
SG-ST-18-02067,C0001370,05/05/2018,Invoice SG-ST-18-02076,91182.77,0,91182.77,,2083450
SG-ST-18-02068,C0001370,05/05/2018,Invoice SG-ST-18-02077,38207.93,0,38207.93,,2083457
SG-ST-18-02069,C0001370,05/05/2018,Invoice SG-ST-18-02078,342369.66,0,342369.66,,2083462
SG-ST-18-02070,C0001370,05/05/2018,Invoice SG-ST-18-02079,91154,0,91154,,2083467
SG-ST-18-02071,C0001370,05/05/2018,Invoice SG-ST-18-02080,12712.81,0,12712.81,,2083476
SG-ST-18-02072,C0000190,05/05/2018,Invoice SG-ST-18-02082,39303.62,0,39303.62,,2083489
SG-ST-18-02073,C0000190,05/05/2018,Invoice SG-ST-18-02083,63478.2,0,63478.2,,2083495
SG-ST-18-02074,C0001670,05/05/2018,Invoice SG-ST-18-02081,223985.37,0,223985.37,,2083500
SG-ST-18-02075,C0001670,05/05/2018,Invoice SG-ST-18-02084,18554.96,0,18554.96,,2083506
SG-ST-18-02076,C0012330,05/05/2018,Invoice SG-ST-18-02085,3630.87,0,3630.87,,2083511
SG-ST-18-02077,C0012330,05/05/2018,Invoice SG-ST-18-02086,11800.4,0,11800.4,,2083517
SG-ST-18-02078,C0001220,05/05/2018,Invoice SG-ST-18-02089,134739.43,0,134739.43,,2083522
SG-ST-18-02079,C0017470,05/05/2018,Invoice SG-ST-18-02090,44204.33,0,44204.33,,2083527
SG-ST-18-02080,C0016070,05/05/2018,Invoice SG-ST-18-02091,111037.15,0,111037.15,,2083532
SG-ST-18-02081,C0015170,05/05/2018,Invoice SG-ST-18-01580,40453.48,0,40453.48,,2083539
SG-ST-18-02082,C0015170,05/05/2018,Invoice SG-ST-18-02088,699579.98,0,699579.98,,2083544
SG-SE-18-00485,C0013610,05/05/2018,Invoice SG-SE-18-00488,82179.6,0,82179.6,,2083576
SG-ST-18-02083,C0013610,05/05/2018,Invoice SG-ST-18-02065,1654054.09,0,1654054.09,,2083599
SG-SE-18-00486,C0014600,05/05/2018,Invoice SG-SE-18-00489,28270.56,0,28270.56,,2083603
SG-ST-18-02084,C0001070,05/05/2018,Invoice SG-ST-18-02069,431.2,0,431.2,,2083611
SG-ST-18-02085,C0014600,05/05/2018,Invoice SG-ST-18-02093,1601413.42,0,1601413.42,,2083615
SG-ST-18-02086,C0014600,05/05/2018,Invoice SG-ST-18-02092,166663.51,0,166663.51,,2083622
SG-ST-18-02087,C0001070,05/05/2018,Invoice SG-ST-18-02067,252713.9,0,252713.9,,2083627
SG-ST-18-02088,C0002060,05/05/2018,Invoice SG-ST-18-02087,22100,0,22100,,2083640
SG-ST-18-02089,C0002060,05/05/2018,Invoice SG-ST-18-02095,171171.62,0,171171.62,,2083645
SG-ST-18-02090,C0015170,05/05/2018,Invoice SG-ST-18-02094,891260.8,0,891260.8,,2083650
SG-ST-18-02091,C0015170,05/05/2018,Invoice SG-ST-18-02096,26245.79,0,26245.79,,2083658
SG-ST-18-02092,C0015470,05/05/2018,Invoice SG-ST-18-02097,1026719.7,0,1026719.7,,2083725
SG-ST-18-02093,C0015470,05/05/2018,Invoice SG-ST-18-02098,218552.32,0,218552.32,,2083730
SG-ST-18-02094,C0017850,05/05/2018,Invoice SG-ST-18-02099,21976.73,0,21976.73,,2083761
SG-ST-18-02095,C0017850,05/05/2018,Invoice SG-ST-18-02100,262539.2,0,262539.2,,2083765
WG-ST-18-0148,C0013990,05/05/2018,Invoice WG-ST-18-0148,478687.5,0,478687.5,,2083815
SG-ST-18-02096,C0003880,05/05/2018,Invoice SG-ST-18-02101,2041288.05,0,2041288.05,,2083845
SG-SCM-18-0011,C0013610,05/05/2018,Credit Memo SCM/18-19/0025,-1654054.09,1654054.09,0,,2083894
SG-ST-18-02097,C0013610,05/05/2018,Invoice SG-ST-18-02102,1654045.42,0,1654045.42,,2083897
SG-SE-18-00487,C0003880,06/05/2018,Invoice SG-SE-18-00490,231018.4,0,231018.4,,2083900
SG-ST-18-02098,C0003880,06/05/2018,Invoice SG-ST-18-02103,118984.4,0,118984.4,,2083906
SG-ST-18-02099,C0003880,06/05/2018,Invoice SG-ST-18-02104,1431825.23,0,1431825.23,,2083909
SG-ST-18-02100,C0000230,06/05/2018,Invoice SG-ST-18-02105,690837.89,0,690837.89,,2083914
SG-ST-18-02101,C0001050,06/05/2018,Invoice SG-ST-18-02106,95640.71,0,95640.71,,2083921
SG-ST-18-02102,C0001050,06/05/2018,Invoice SG-ST-18-02107,1132323.76,0,1132323.76,,2083926
SG-SE-18-00488,C0013940,06/05/2018,Invoice SG-SE-18-00491,57352.2,0,57352.2,,2083929
SG-ST-18-02103,C0013940,06/05/2018,Invoice SG-ST-18-02108,40315.49,0,40315.49,,2083933
SG-ST-18-02104,C0013940,06/05/2018,Invoice SG-ST-18-02109,1725252.53,0,1725252.53,,2083936
SG-ST-18-02105,C0000230,07/05/2018,Invoice SG-ST-18-02110,292203.49,0,292203.49,,2084280
SG-ST-18-02106,C0002060,07/05/2018,Invoice SG-ST-18-02118,229996.08,0,229996.08,,2084293
SG-ST-18-02107,C0002060,07/05/2018,Invoice SG-ST-18-02120,1052110.51,0,1052110.51,,2084298
BRV-MAY18-0265,C0000880,04/05/2018,HARSHIT AGENCIES,-500000,500000,0,,2084300
BRV-MAY18-0266,C0013770,04/05/2018,BABA MARCHENT STORE,-120000,120000,0,,2084302
BRV-MAY18-0267,C0000600,04/05/2018,DURGA ENTERPRISES,-200000,200000,0,,2084304
BRV-MAY18-0268,C0000200,04/05/2018,AKASH TRADERS,-1200000,1200000,0,,2084306
BRV-MAY18-0270,C0013200,04/05/2018,SHUBHAM ENTERPRISES,-800000,800000,0,,2084310
BRV-MAY18-0271,C0002060,04/05/2018,RATHI AGENCIES,-2000000,2000000,0,,2084312
BRV-MAY18-0272,C0015370,04/05/2018,RAMESH KIRANA STORE ,-470000,470000,0,,2084314
BRV-MAY18-0273,C0009260,04/05/2018,SHREE TRADERS,-200000,200000,0,,2084316
BRV-MAY18-0274,C0015650,04/05/2018,NAV DURGA TRADERS,-100000,100000,0,,2084318
BRV-MAY18-0275,G0000170,04/05/2018,HEM CHANDRA PANT,-40000,40000,0,,2084320
BRV-MAY18-0276,C0002470,04/05/2018,SINGHAL ENTERPRISES,-700000,700000,0,,2084322
BRV-MAY18-0277,C0000740,04/05/2018,GOVIND BHANDAR,-1000000,1000000,0,,2084324
BRV-MAY18-0278,C0001190,04/05/2018,SHREE LAXMI ENTERPRISES,-300000,300000,0,,2084326
BRV-MAY18-0279,C0015490,04/05/2018,AYUSH AGENCIES,-400000,400000,0,,2084328
BRV-MAY18-0280,C0001370,04/05/2018,MANU FOOD PRODUCTS (P) LTD,-500000,500000,0,,2084330
BRV-MAY18-0281,C0016290,04/05/2018,SANJEEV AGENCY ,-190000,190000,0,,2084332
BRV-MAY18-0282,C0001670,04/05/2018,OMAR DISTRIBUTER,-211000,211000,0,,2084334
BRV-MAY18-0283,C0001140,04/05/2018,LALA RAM CHANDRA GUPTA AND SONS,-1000000,1000000,0,,2084336
BRV-MAY18-0284,C0001370,04/05/2018,MANU FOOD PRODUCTS (P) LTD,-1300000,1300000,0,,2084338
BRV-MAY18-0285,C0016270,04/05/2018,DEEPAK TRADERS,-140000,140000,0,,2084340
BRV-MAY18-0286,C0017190,04/05/2018,HARIOM AGENCIES,-130000,130000,0,,2084342
BRV-MAY18-0288,C0014190,04/05/2018,SHRI SAI JI TRADING COMPANY ,-100000,100000,0,,2084346
BRV-MAY18-0289,C0015930,04/05/2018,ARUN KUMAR VINAY KUMAR KIRANA STORE,-250000,250000,0,,2084348
BRV-MAY18-0290,C0001590,04/05/2018,NEERAJ TRADING CO.,-500000,500000,0,,2084350
BRV-MAY18-0291,C0011050,04/05/2018,JAGAN NATH GUPTA AND SONS,-200000,200000,0,,2084352
BRV-MAY18-0292,C0016430,04/05/2018,ANKIT KIRANA STORES,-25000,25000,0,,2084354
BRV-MAY18-0293,G0000640,04/05/2018,NAV DURGA AGENCIES,-120000,120000,0,,2084356
BRV-MAY18-0294,C0001250,04/05/2018,MAA VAISHNAV TRADERS,-50000,50000,0,,2084358
BRV-MAY18-0295,C0001610,04/05/2018,NIDHI AGENCIES,-400000,400000,0,,2084360
BRV-MAY18-0296,C0016660,04/05/2018,PADAM KIRANA STORE,-200000,200000,0,,2084362
BRV-MAY18-0297,G0000090,04/05/2018,BHAGWATI AGENCIES,-200000,200000,0,,2084364
BRV-MAY18-0298,C0009200,04/05/2018,MAHALKA SALES AGENCIES,-500000,500000,0,,2084366
BRV-MAY18-0299,C0002160,04/05/2018,SAHU AGENCIES,-2000000,2000000,0,,2084368
BRV-MAY18-0301,C0012240,04/05/2018,SAKSHI AGENCY,-300000,300000,0,,2084372
BRV-MAY18-0302,C0011750,04/05/2018,SHAURYA TRADERS,-100000,100000,0,,2084374
BRV-MAY18-0304,C0003880,04/05/2018,MANOJ TRADERS,-625000,625000,0,,2084378
BRV-MAY18-0305,C0009610,04/05/2018,SATISH AGENCY,-100000,100000,0,,2084380
BRV-MAY18-0306,G0000150,05/05/2018,DOON MARKETING,-300000,300000,0,,2084382
BRV-MAY18-0307,C0012060,05/05/2018,MAA LUXMI ENTERPRISES,-250000,250000,0,,2084384
BRV-MAY18-0308,C0001670,05/05/2018,OMAR DISTRIBUTER,-200000,200000,0,,2084386
BRV-MAY18-0309,C0009870,05/05/2018,SHASHANK TRADERS,-751000,751000,0,,2084388
BRV-MAY18-0310,C0001120,05/05/2018,KUMAR AND SONS,-115000,115000,0,,2084390
BRV-MAY18-0311,C0001800,05/05/2018,R.R.AGENCIES,-500000,500000,0,,2084392
SG-ST-18-02108,C0008000,07/05/2018,Invoice SG-ST-18-02133,300384.82,0,300384.82,,2084409
SG-SE-18-00489,C0008000,07/05/2018,Invoice SG-SE-18-00493,23515,0,23515,,2084414
SG-ST-18-02109,C0000090,07/05/2018,Invoice SG-ST-18-02140,31403.83,0,31403.83,,2084437
SG-SE-18-00490,C0000090,07/05/2018,Invoice SG-SE-18-00494,18742,0,18742,,2084440
SG-ST-18-02110,C0000090,07/05/2018,Invoice SG-ST-18-02141,38722.69,0,38722.69,,2084457
